()

------ PROCESSES AND THREADS (ps -A -T -Z -O pri,nice,rtprio,sched,pcy,time) ------
LABEL                          USER           PID   TID  PPID     VSZ    RSS WCHAN            ADDR S PRI  NI RTPRIO SCH PCY     TIME CMD            
u:r:hal_audio_default:s0       audioserver   3276  7123     1   37408  11184 0                   0 S  38 -19      -   0  fg 00:00:00 writer
u:r:hal_audio_default:s0       audioserver   3276 11842     1   37408  11184 0                   0 S  19   0      -   0  fg 00:00:00 HwBinder:3276_3
u:r:hal_audio_default:s0       audioserver   3276 11891     1   37408  11184 0                   0 S  19   0      -   0  fg 00:00:00 HwBinder:3276_4
u:r:hal_audio_default:s0       audioserver   3276 22941     1   37408  11184 0                   0 S  19   0      -   0  fg 00:00:00 Binder:3276_3
u:r:hal_bluetooth_default:s0   bluetooth     3277  3277     1   20992   3868 0                   0 S  19   0      -   0  fg 00:00:00 bluetooth@1.0-s
u:r:hal_bluetooth_default:s0   bluetooth     3277  4608     1   20992   3868 0                   0 S  19   0      -   0  fg 00:00:00 HwBinder:3277_1
u:r:hal_bluetooth_default:s0   bluetooth     3277  4611     1   20992   3868 0                   0 S  19   0      -   0  fg 00:00:00 HwBinder:3277_2
u:r:hal_bluetooth_default:s0   bluetooth     3277  4622     1   20992   3868 0                   0 S  41   0      1   1  fg 00:00:00 bluetooth@1.0-s
u:r:hal_bluetooth_default:s0   bluetooth     3277 22947     1   20992   3868 0                   0 S  19   0      -   0  fg 00:00:00 HwBinder:3277_3
u:r:hal_cas_default:s0         media         3278  3278     1   10588   3928 0                   0 S  19   0      -   0  fg 00:00:00 cas@1.0-service
u:r:hal_configstore_default:s0 system        3279  3279     1   18088   3716 0                   0 S  19   0      -   0  fg 00:00:00 configstore@1.1
u:r:hal_configstore_default:s0 system        3279  3342     1   18088   3716 0                   0 S  19   0      -   0  fg 00:00:00 HwBinder:3279_1
u:r:hal_configstore_default:s0 system        3279  5517     1   18088   3716 0                   0 S  19   0      -   0  fg 00:00:00 HwBinder:3279_2
u:r:hal_drm_default:s0         media         3280  3280     1   16988   6372 0                   0 S  19   0      -   0  fg 00:00:00 drm@1.0-service
u:r:hal_drm_default:s0         media         3280 22957     1   16988   6372 0                   0 S  19   0      -   0  fg 00:00:00 HwBinder:3280_1
u:r:hal_drm_clearkey:s0        media         3281  3281     1   23284   5956 0                   0 S  19   0      -   0  fg 00:00:00 drm@1.1-service
u:r:hal_drm_clearkey:s0        media         3281 22963     1   23284   5956 0                   0 S  19   0      -   0  fg 00:00:00 HwBinder:3281_1
u:r:hal_drm_default:s0         media         3282  3282     1   16080   5600 0                   0 S  19   0      -   0  fg 00:00:00 drm@1.1-service
u:r:hal_drm_default:s0         media         3282 22969     1   16080   5600 0                   0 S  19   0      -   0  fg 00:00:00 HwBinder:3282_1
u:r:hal_gatekeeper_default:s0  system        3283  3283     1   13956   3460 0                   0 S  19   0      -   0  fg 00:00:00 gatekeeper@1.0-
u:r:hal_graphics_allocator_default:s0 system 3284  3284     1   18576   3824 0                   0 S  19   0      -   0  fg 00:00:00 allocator@2.0-s
u:r:hal_graphics_allocator_default:s0 system 3284  3326     1   18576   3824 0                   0 S  19   0      -   0  fg 00:00:00 HwBinder:3284_1
u:r:hal_graphics_allocator_default:s0 system 3284  6529     1   18576   3824 0                   0 S  19   0      -   0  fg 00:00:00 HwBinder:3284_2
u:r:hal_graphics_composer_default:s0 system  3285  3285     1  129172   6968 0                   0 S  42 -15      2   1  fg 00:00:52 composer@2.1-se
u:r:hal_graphics_composer_default:s0 system  3285  3318     1  129172   6968 0                   0 S  19   0      -   0  fg 00:00:00 Binder:3285_1
u:r:hal_graphics_composer_default:s0 system  3285  3319     1  129172   6968 0                   0 S  19   0      -   0  fg 00:00:00 Binder:3285_2
u:r:hal_graphics_composer_default:s0 system  3285  3327     1  129172   6968 0                   0 S  19   0      -   0  fg 00:00:00 MPPThread
u:r:hal_graphics_composer_default:s0 system  3285  3328     1  129172   6968 0                   0 S  19   0      -   0  fg 00:00:00 MPPThread
u:r:hal_graphics_composer_default:s0 system  3285  3329     1  129172   6968 0                   0 S  19   0      -   0  fg 00:00:00 MPPThread
u:r:hal_graphics_composer_default:s0 system  3285  3330     1  129172   6968 0                   0 S  19   0      -   0  fg 00:00:00 MPPThread
u:r:hal_graphics_composer_default:s0 system  3285  3332     1  129172   6968 0                   0 S  19   0      -   0  fg 00:00:00 MPPThread
u:r:hal_graphics_composer_default:s0 system  3285  3333     1  129172   6968 0                   0 S  19   0      -   0  fg 00:00:00 MPPThread
u:r:hal_graphics_composer_default:s0 system  3285  3334     1  129172   6968 0                   0 S  19   0      -   0  fg 00:00:00 MPPThread
u:r:hal_graphics_composer_default:s0 system  3285  3335     1  129172   6968 0                   0 S  19   0      -   0  fg 00:00:00 MPPThread
u:r:hal_graphics_composer_default:s0 system  3285  3336     1  129172   6968 0                   0 S  19   0      -   0  fg 00:00:00 MPPThread
u:r:hal_graphics_composer_default:s0 system  3285  3337     1  129172   6968 0                   0 S  19   0      -   0  fg 00:00:00 MPPThread
u:r:hal_graphics_composer_default:s0 system  3285  3338     1  129172   6968 0                   0 S  19   0      -   0  fg 00:00:00 DstBufMgrThread
u:r:hal_graphics_composer_default:s0 system  3285  3340     1  129172   6968 0                   0 S  27  -8      -   0  fg 00:00:06 composer@2.1-se
u:r:hal_graphics_composer_default:s0 system  3285  3366     1  129172   6968 0                   0 S  42 -15      2   1  fg 00:00:10 HwBinder:3285_1
u:r:hal_graphics_composer_default:s0 system  3285  3367     1  129172   6968 0                   0 S  42 -15      2   1  fg 00:00:00 HwBinder:3285_2
u:r:hal_graphics_composer_default:s0 system  3285  4714     1  129172   6968 0                   0 S  42  -8      2   1  fg 00:00:15 HwBinder:3285_3
u:r:hal_graphics_composer_default:s0 system  3285 22971     1  129172   6968 0                   0 S  19   0      -   0  fg 00:00:00 Binder:3285_3
u:r:hal_light_default:s0       system        3286  3286     1   13824   3472 0                   0 S  19   0      -   0  fg 00:00:00 light@2.0-servi
u:r:hal_memtrack_default:s0    system        3287  3287     1   14024   3840 0                   0 S  19   0      -   0  fg 00:00:05 memtrack@1.0-se
u:r:hal_power_default:s0       system        3288  3288     1   13824   3500 0                   0 S  19   0      -   0  fg 00:00:00 power@1.0-servi
u:r:hal_sensors_default:s0     system        3289  3289     1   24020   5788 0                   0 S  19   0      -   0  fg 00:00:35 sensors@1.0-ser
u:r:hal_sensors_default:s0     system        3289  3320     1   24020   5788 0                   0 S  19   0      -   0  fg 00:00:00 sensors@1.0-ser
u:r:hal_sensors_default:s0     system        3289  3413     1   24020   5788 0                   0 S  50  -8     10   1  fg 00:00:11 HubConnection
u:r:hal_sensors_default:s0     system        3289  3495     1   24020   5788 0                   0 S  19   0      -   0  fg 00:00:06 sensors@1.0-ser
u:r:hal_sensors_default:s0     system        3289  3600     1   24020   5788 0                   0 S  19   0      -   0  fg 00:00:00 sensors@1.0-ser
u:r:hal_sensors_default:s0     system        3289  3966     1   24020   5788 0                   0 S  50   0     10   1  fg 00:00:08 HwBinder:3289_1
u:r:hal_thermal_default:s0     system        3290  3290     1   13820   3468 0                   0 S  19   0      -   0  fg 00:00:00 thermal@1.0-ser
u:r:hal_usb_default:s0         system        3291  3291     1   16864   3924 0                   0 S  19   0      -   0  fg 00:00:02 usb@1.1-service
u:r:hal_usb_default:s0         system        3291  4074     1   16864   3924 0                   0 S  19   0      -   0  fg 00:00:02 usb@1.1-service
u:r:hal_vr_default:s0          system        3292  3292     1   14016   3456 0                   0 S  19   0      -   0  fg 00:00:00 vr@1.0-service
u:r:hal_wifi_default:s0        wifi          3293  3293     1   21656   7032 0                   0 S  19   0      -   0  fg 00:00:01 wifi@1.0-servic
u:r:hal_wifi_default:s0        wifi          3293  4669     1   21656   7032 0                   0 S  19   0      -   0  fg 00:00:00 wifi@1.0-servic
u:r:hal_nfc_default:s0         nfc           3294  3294     1 2130400   5632 0                   0 S  19   0      -   0  fg 00:00:00 sec.android.har
u:r:hal_nfc_default:s0         nfc           3294  5680     1 2130400   5632 0                   0 S  19   0      -   0  fg 00:00:00 sec.android.har
u:r:hal_nfc_default:s0         nfc           3294  5681     1 2130400   5632 0                   0 S  19   0      -   0  fg 00:00:00 sec.android.har
u:r:hal_light_default:s0       system        3295  3295     1   14016   3712 0                   0 S  19   0      -   0  fg 00:00:08 light@2.0-servi
u:r:hal_radio_config_default:s0 system       3296  3296     1   13244   3308 0                   0 S  19   0      -   0  fg 00:00:00 configsvc@1.0-s
u:r:hal_vibrator_default:s0    system        3297  3297     1   13512   3724 0                   0 S  19   0      -   0  fg 00:00:00 vibrator@1.0-se
u:r:hal_vendor_hwcservice_default:s0 system  3298  3298     1   21156   5332 0                   0 S  19   0      -   0  fg 00:00:00 ExynosHWCServic
u:r:hal_configstore_default:s0 system        3299  3299     1   17888   3608 0                   0 S  19   0      -   0  fg 00:00:00 configstore@1.0
u:r:hal_configstore_default:s0 system        3299  3345     1   17888   3608 0                   0 S  19   0      -   0  fg 00:00:00 HwBinder:3299_1
u:r:hal_configstore_default:s0 system        3299  3346     1   17888   3608 0                   0 S  19   0      -   0  fg 00:00:00 HwBinder:3299_2
u:r:hal_tee_default:s0         system        3300  3300     1   17056   3996 0                   0 S  19   0      -   0  fg 00:00:00 tee@1.0-service
u:r:hal_teeregistry_default:s0 system        3301  3301     1   16908   4252 0                   0 S  19   0      -   0  fg 00:00:00 teeregistry@1.0
u:r:audioserver:s0             audioserver   3304  3304     1  106408  18272 0                   0 S  19   0      -   0  fg 00:00:08 audioserver
u:r:audioserver:s0             audioserver   3304  3372     1  106408  18272 0                   0 S  19   0      -   0  fg 00:00:00 HwBinder:3304_1
u:r:audioserver:s0             audioserver   3304  3373     1  106408  18272 0                   0 S  19   0      -   0  fg 00:00:00 HwBinder:3304_2
u:r:audioserver:s0             audioserver   3304  3379     1  106408  18272 0                   0 S  35 -16      -   0  fg 00:00:00 ApmTone
u:r:audioserver:s0             audioserver   3304  3380     1  106408  18272 0                   0 S  35 -16      -   0  fg 00:00:00 ApmAudio
u:r:audioserver:s0             audioserver   3304  3381     1  106408  18272 0                   0 S  35 -16      -   0  fg 00:00:00 ApmOutput
u:r:audioserver:s0             audioserver   3304  3382     1  106408  18272 0                   0 S  19   0      -   0  fg 00:00:00 Binder:3304_1
u:r:audioserver:s0             audioserver   3304  3384     1  106408  18272 0                   0 S  19   0      -   0  fg 00:00:01 Binder:3304_2
